Grade,Course,Section,Period,Room,Mark1
12,GQF11QU2,2,2,LIB,
12,GQF11QU3,9,9,LIB,
12,MCF44UAX,2,8,221,85
12,PPF44Q3G,1,2,GYM2,100
12,SCF87UQD,1,5,141,80
12,SCF88UQD,1,6,141,80
12,ULFC8TP,2,7,B39,97
12,ULFCCTP,1,4,B39,95
12,ZLUNPD10,10,10,CAFÉ,
12,ZQAPMCAB,1,13,,
12,ZQAPSC,1,13,,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
12,BCF44T,23,4,204,
12,EEFGGUQX,2,5,347,76
12,FJFC4H,1,6,124,98
12,GGF11Q18,73,7,147,
12,GLFGG,1,1,334B,80
12,GMF11Q8,8,8,,
12,GQF11QU3,4,4,LIB,
12,MKFCCTC,1,3,106,83
12,PGF44Q3C,1,2,GYM1,65
12,UAF88H2,1,2,B27,100
12,ZLUNGG,73,7,CAFÉ,
12,ZQAPEELT,1,13,,
12,ZQCTECWD,1,14,,
12,ZQISS,1,13,****,
12,ZQISS15X,1,13,****,
12,ZQJUNE18,1,14,,
12,ZQPROBC,1,14,150,
12,ZQSNT174,1,13,****,ND
12,AUFC8UAT,1,3,232,100
12,EEF44UCC,2,9,347,95
12,EEFGCUQX,4,8,349,80
12,FSF44UQX,2,6,123,98
12,GQF11QLP,15,15,****,25
12,GQF11QU,10,10,LIB,
12,PGF44Q3C,4,5,GYM1,95
12,PPF44Q2G,7,5,GYM2,100
12,SPF44H,5,7,238,99
12,SPF44QL,5,7,238,P
12,SXRPE,7,12,126,
12,ZLUN,4,4,CAFÉ,
12,ZQAPEELG,1,13,,
12,ZQAPFS,1,13,,
12,ZQCTEDA,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE19,1,14,,
9,EEF84HF,3,8,334B,93
9,EEF88HG,11,7,346,92
9,FSFC8H,2,2,125,100
9,GQF11QLC,15,15,****,28
9,HUF44H,1,4,321,90
9,HXRUE,46,12,215,
9,MKFC4TC,6,10,322,96
9,MRF44H,4,3,205,96
9,MXRNE,46,12,107,
9,PHF44H2,4,5,B17,97
9,PPF44Q3B,7,5,GYM3,90
9,SCF44H,12,9,138,96
9,SCF44QL,12,9,138,P
9,SXRKE,46,12,111,
9,SXRXE,46,12,219,
9,ZLUN,6,6,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQELLFOR,1,13,****,
9,ZQIGS,1,14,150,
9,ZQJUNE19,1,14,,
10,EEFGGQF,4,9,334B,80
10,EXRCE,43,12,215,
10,FMFC8H,5,10,215,94
10,GQF11QLC,15,15,****,26
10,HFF44QQB,2,5,315,84
10,HGF88QF,1,7,334A,78
10,HUF44QQB,2,6,315,74
10,HXRTE,46,12,211,
10,HXRUE,46,12,215,
10,MRF44HG,1,3,214,90
10,MXRNE,47,12,111,
10,PPF44Q2G,1,2,GYM2,70
10,PPF44Q3G,1,2,GYM2,75
10,SCF44,10,8,138,82
10,SCF44QL,10,8,138,P
10,SXRXE,46,12,219,
10,ZLUN,4,4,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQELLCUR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
11,EEFGCHH,1,4,331,90
11,EEFGCUQX,3,7,349,90
11,FLFCCU,1,2,121,90
11,FXTLE,3,12,146,
11,GQF11QLP,15,15,****,26
11,HQFC8UHT,2,9,323,91
11,MRF44H,11,5,223,93
11,MXRNE,27,12,313,
11,PPF44Q3G,3,3,GYM2,100
11,SPF44H,6,8,229,94
11,SPF44QL,6,8,229,P
11,SXRPE,7,12,126,
11,UAF44H2,2,3,235,90
11,ZLUN,6,6,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQCTEHHR,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
11,EEFGCUQX,1,3,348,93
11,FSFCCU,5,6,113,75
11,FXTSE,7,12,213,
11,GQF11QLP,15,15,****,28
11,MRF44H,22,9,211,93
11,MXRNE,27,12,313,
11,PGF44Q2C,7,8,GYM1,100
11,SHF86H,1,4,248,100
11,SHFCATM,2,5,327,94
11,SPF44H,1,2,229,97
11,SPF44QL,1,2,229,P
11,SXRPE,7,12,126,
11,UAF88H3,6,8,235,100
11,ZLUN,7,7,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQCTESMM,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
10,EEF88HG,2,2,348,90
10,EXRCE,13,12,125,
10,FSFCC,3,3,125,80
10,FXTSE,7,12,213,
10,GQF11QLC,15,15,****,34
10,HFF44HQB,2,5,315,95
10,HUF44QQB,2,6,315,84
10,HXRUE,13,12,125,
10,MRF44,23,9,208,73
10,MXRNE,27,12,313,
10,PPF44Q3B,18,10,GYM3,90
10,SCF44,7,7,141,77
10,SCF44QL,7,7,141,P
10,SHFC6TM,2,4,149,100
10,SXRXE,18,12,147,
10,UAF44Q2,8,10,235,85
10,ZLUN,8,8,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
10,EEF88QT,12,9,350,80
10,EXRCE,84,12,231,
10,FSFC8,3,3,122,65
10,GQF11QLC,15,15,****,34
10,HUF43QTD,3,8,326,85
10,HUF44QTD,3,7,326,85
10,HXRUE,83,12,231,
10,MEF88QT,1,5,207,86
10,MXRCE,81,12,124,
10,PPF44Q2B,2,2,GYM3,95
10,PPF44Q3B,18,10,GYM3,95
10,SCF84QLT,1,4,139,P
10,SCF84QTF,1,4,139,70
10,SLF88QQ3,1,2,247,85
10,SXRKE,85,12,146,
10,SXRXE,82,12,231,
10,UAF44Q2,8,10,235,84
10,ZLUN,6,6,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQIGS,1,14,150,
10,ZQISS15X,1,13,****,
10,ZQISSQRA,1,13,****,
10,ZQJUNE20,1,14,,
10,EEF88,6,8,146,84
10,EXRCE,13,12,125,
10,FSFC8,8,7,149,85
10,GQF11QLC,15,15,****,26
10,HUF44UQX,5,9,213,85
10,HXRUE,13,12,125,
10,MKFC4TC,2,4,108,91
10,MRF44,14,6,214,89
10,MXRNE,27,12,313,
10,PPF44Q3G,15,10,GYM2,80
10,SCF44,4,3,138,80
10,SCF44QL,4,3,138,P
10,SXRXE,18,12,147,
10,UAF44H2,8,10,235,97
10,ZLUN,5,5,CAFÉ,
10,ZQAPHU,1,13,,
10,ZQCTECWD,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4,3,2,126,80
9,FKFC4H,5,7,114,90
9,GQF11QLL,15,15,****,26
9,HGF87QQD,3,3,213,70
9,HGF88QQD,3,4,213,70
9,HXRTE,16,12,141,
9,MEF44QG,6,8,104,65
9,MXRCE,12,12,248,
9,PHF44H2,9,10,B17,95
9,PPF44Q3G,15,10,GYM2,70
9,PTF21QQS,1,12,251,P
9,PTF22QQS,1,13,251,P
9,SHF82,4,9,231,85
9,SLF44,4,5,213,89
9,SLF44QL,4,5,213,P
9,SXRKE,12,12,211,
9,ZLUN,6,6,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,BFF22U,1,11,322,97
11,EEF44U,1,2,349,95
11,EEF44UCC,1,6,347,86
11,FJFCCU,20,5,124,92
11,FXTJE,4,12,123,
11,GQF11QLP,15,15,****,25
11,MKFC8UCT,3,8,322,89
11,MRF44,24,9,105,75
11,MXRNE,27,12,313,
11,PPF44Q2G,3,3,GYM2,100
11,SPF44H,5,7,238,91
11,SPF44QL,5,7,238,P
11,SXRPE,8,12,146,
11,UAF88H3,2,3,235,95
11,ZLUN,4,4,CAFÉ,
11,ZQCTECWD,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
10,EEF88QT,11,7,346,85
10,EXRCE,73,12,223,
10,FSFC8,12,9,113,85
10,GQF11QLC,15,15,****,26
10,HUF44QT,2,3,316,80
10,HXRUE,73,12,225,
10,MRF44QT,6,5,104,74
10,MXRNE,74,12,122,
10,PGF44Q3C,9,10,GYM1,93
10,SCF44QLT,4,8,338,P
10,SCF44QT,4,8,338,70
10,SHFC6TM,2,4,149,98
10,SXRXE,73,12,223,
10,UAF44Q2,8,10,235,83
10,ZLUN,6,6,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQIGS,1,14,150,
10,ZQISS,1,13,****,
10,ZQISS20X,1,13,****,
10,ZQJUNE20,1,14,,
9,EEFG4QG,1,8,336,80
9,FKFC4H,6,10,114,95
9,GQF11QLC,15,15,****,29
9,HGF87QGD,1,2,334A,85
9,HGF88QGD,1,3,334A,85
9,HXRTE,16,12,141,
9,MKF44,2,5,108,74
9,MRF44,9,4,211,70
9,MXRNE,27,12,313,
9,PPF44Q2B,16,9,GYM3,100
9,PPF44Q3B,17,9,GYM3,90
9,SCF84QGF,4,7,139,81
9,SCF84QLG,4,7,139,P
9,SXRXE,18,12,147,
9,ZLUN,6,6,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
10,EEF88HT,2,2,348,98
10,EXRCE,84,12,231,
10,FSFC8,12,9,113,80
10,GQF11QLC,15,15,****,26
10,HFF44HTB,2,5,334A,95
10,HUF44HTB,2,6,334A,93
10,HXRUE,83,12,231,
10,MRF44QT,8,7,221,80
10,MXRNE,83,12,126,
10,PPF44Q3G,14,10,GYM2,97
10,SCF44HT,2,3,139,90
10,SCF44QLT,2,3,139,P
10,SHFC6TM,2,4,149,100
10,SXRXE,82,12,231,
10,UAF44H2,8,10,235,92
10,ZLUN,8,8,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQIGS,1,14,150,
10,ZQISS15X,1,13,****,
10,ZQISSQRA,1,13,****,
10,ZQJUNE20,1,14,,
11,EEFGCQH,1,4,331,85
11,EEFGCUQX,1,3,348,99
11,FLFCCU,1,2,121,92
11,FXTLE,3,12,146,
11,HQFC8UHT,2,9,323,94
11,MPF44UQJ,4,8,208,99
11,PGF44Q3C,6,7,GYM1,100
11,SDF44UVX,3,6,228,93
11,UAF88H2,5,7,227,99
11,ZLUN,5,5,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQAPSD,1,13,,
11,ZQCTEHHR,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,AWF84,1,3,222,65
9,EEFG3QG,99,14,****,MP
9,EEFG4QG,7,2,246,
9,FJFC4,1,6,124,76
9,GAF11QL,44,4,134,
9,GQF11QLL,15,15,****,25
9,HGF87QGD,7,8,311,80
9,HGF88QGD,7,9,311,80
9,HXRTE,16,12,141,
9,MEF43,99,14,****,MP
9,MEF44,5,7,225,
9,MXRCE,12,12,248,
9,PHF44Q2,9,10,B17,65
9,PPF44Q3G,14,10,GYM2,65
9,SLF44,4,5,213,71
9,SLF44QL,4,5,213,P
9,SXRKE,12,12,211,
9,ZLUNGA,44,4,CAFÉ,
9,ZQCTEDA,1,14,,
9,ZQJUNE21,1,14,,
9,ZQPROBC,1,14,150,
11,EEFGGQGC,4,10,250,89
11,EEFGGQGF,2,5,249,81
11,FMFCCU,20,6,116,100
11,FXTCE,4,12,107,
11,GQF11QLP,15,15,****,27
11,MRF44QG,2,3,104,85
11,MXRNE,27,12,313,
11,PPF44Q2B,17,9,GYM3,98
11,PPF44Q3B,16,9,GYM3,100
11,SDF84UVT,2,7,332,100
11,SPF44H,6,8,229,91
11,SPF44QL,6,8,229,P
11,SXRPE,8,12,146,
11,ZLUN,4,4,CAFÉ,
11,ZQCTEERT,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE19,1,14,,
9,EEFG3QG,20,7,146,P
9,EEFG4QG,20,7,146,65
9,FSFC4,1,3,115,68
9,GAF11QB,64,6,138,
9,GQF11QLL,15,15,****,33
9,HGF87QGD,20,4,313,72
9,HGF88QGD,20,5,313,72
9,HXRTE,16,12,141,
9,MEF44QG,7,9,203,
9,MXRCE,12,12,248,
9,PHF44Q2,7,8,B17,71
9,PPF44Q3B,13,8,GYM3,70
9,SHF82,1,2,228,69
9,SLF44,11,10,228,
9,SLF44QL,11,10,228,P
9,SXRKE,12,12,211,
9,ZLUNGA,64,6,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQJUNE20,1,14,,
9,ZQPROBC,1,14,150,
12,ANF44X,1,3,B7,82
12,AUFCCTA,2,6,204,85
12,BCF44T,24,7,108,80
12,EEFGGUQX,2,5,347,85
12,GGF11Q18,44,4,147,
12,GLFGG,1,1,334B,80
12,GMF11Q8,8,8,,
12,PGF44Q3C,6,7,GYM1,95
12,SRF22U,1,2,341,88
12,ZLUNGG,44,4,CAFÉ,
12,ZQAPAN,1,13,,
12,ZQAPEELT,1,13,,
12,ZQCTEDA,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
12,EEFGGUQX,2,5,347,96
12,FMF44UQX,2,3,116,85
12,GGF11Q18,64,6,147,
12,GMF11Q8,8,8,,
12,GQF11QU2,4,4,LIB,
12,MPF44UQS,4,7,103,88
12,PGF44Q3C,3,4,GYM1,95
12,SRF22U,1,2,341,78
12,ZLUNGG,64,6,CAFÉ,
12,ZQAPEELT,1,13,,
12,ZQAPFM,1,13,,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEF88H,6,8,146,94
10,EXRCE,13,12,125,
10,FSFC8H,7,6,125,100
10,GQF11QLC,15,15,****,26
10,HUF44UQX,2,3,333,100
10,HXRUE,13,12,125,
10,MKFC4TC,2,4,108,80
10,MRF44HG,9,7,219,90
10,MXRNE,27,12,313,
10,PPF44Q2B,16,9,GYM3,100
10,PTF21QQS,1,12,251,P
10,PTF22QQS,1,13,251,P
10,SCF44,2,2,138,86
10,SCF44QL,2,2,138,P
10,SXRXE,18,12,147,
10,UAF44Q3,7,9,227,82
10,ZLUN,5,5,CAFÉ,
10,ZQAPHU,1,13,,
10,ZQCTECWD,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
9,EEFG4QT,3,4,336,82
9,FKFC4,2,3,114,65
9,GQF11QLL,15,15,****,26
9,HGF87QTD,3,7,325,67
9,HGF88QTD,3,8,325,67
9,HXRTE,85,12,231,
9,MEF43QT,10,10,203,MP
9,MEF44QT,10,10,203,
9,MXRCE,85,12,141,
9,PPF44Q2B,1,2,GYM3,65
9,SHF82,2,5,228,81
9,SLF44QLT,6,9,238,P
9,SLF44QT,6,9,238,69
9,SXRKE,85,12,146,
9,UAF44Q3,1,2,B27,65
9,ZLUN,6,6,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQISS15X,1,13,****,
9,ZQISSQRA,1,13,****,
9,ZQJUNE21,1,14,,
12,FKFC4H,1,2,114,97
12,GGF11Q18,53,5,149,
12,GMF11Q6,6,6,,
12,HQF11TY,1,0,315,P
12,MQF44QQY,4,4,204A,100
12,PGF44Q2C,2,3,GYM1,100
12,PGF44Q3C,2,3,GYM1,100
12,ZLUNGG,53,5,CAFÉ,
12,ZQCTEHHR,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEF88QG,2,2,348,80
10,EXRCE,13,12,125,
10,FSFCCU,6,7,123,68
10,FXTSE,7,12,213,
10,GQF11QLC,15,15,****,25
10,HFF44HQB,3,9,333,95
10,HUF44HQB,3,10,333,90
10,HXRUE,13,12,125,
10,MEF88HG,1,5,207,90
10,PPF44Q3B,4,3,GYM3,90
10,SCF84QL,2,6,231,P
10,SCF84QQF,2,6,231,70
10,SHFC6TM,5,8,248,80
10,SXRXE,18,12,147,
10,UAF44Q2,2,3,235,65
10,ZLUN,4,4,CAFÉ,
10,ZQCTESMM,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
11,EEFGGHGC,2,6,250,91
11,EEFGGQGF,2,5,249,80
11,FSF44UQX,3,9,149,90
11,FXTSE,3,12,205,
11,GAF11QS,71,7,138,
11,GGF11Q18,75,7,147,
11,GQF11QLC,15,15,****,30
11,MRF43QG,13,10,205,P
11,MRF44QG,13,10,205,65
11,MXRNE,5,12,139,
11,PPF44Q2G,11,8,GYM2,75
11,PPF44Q3G,11,8,GYM2,95
11,SCF84QGF,1,4,139,74
11,SCF84QLG,1,4,139,P
11,SEF88QQ3,1,3,341,70
11,SXRUE,2,12,229,
11,SXRXE,3,12,105,
11,UAF88Q2,2,3,235,73
11,ZLUNGMF,7,7,CAFÉ,
11,ZQAPFS,1,13,,
11,ZQCTESMM,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE18,1,14,,
11,EEF44UCC,2,9,347,97
11,EEFGCUQX,2,4,348,98
11,FMFCCH,1,3,111,97
11,FXTCE,70,12,111,
11,GQF11QLP,15,15,****,27
11,MRF44H,20,8,207,99
11,MXRNE,74,12,122,
11,PGF44Q2C,4,5,GYM1,100
11,PGF44Q3C,4,5,GYM1,100
11,SDF84UVT,2,7,332,100
11,SPF44H,1,2,229,99
11,SPF44QL,1,2,229,P
11,SXRPE,70,12,149,
11,ZLUN,6,6,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQCTEERT,1,14,,
11,ZQIGS,1,14,150,
11,ZQISS,1,13,****,
11,ZQISS15X,1,13,****,
11,ZQJUNE19,1,14,,
11,ZQSNT174,1,13,****,ND
10,EEF88QG,4,3,350,86
10,EXRCE,14,12,126,
10,FMFC8H,4,9,116,96
10,GQF11QLC,15,15,****,25
10,HFF44HQB,2,5,315,93
10,HUF44HQB,2,6,315,92
10,HXRUE,13,12,125,
10,MRF44,26,10,208,82
10,MXRNE,27,12,313,
10,PPF44Q2B,12,7,GYM3,85
10,PPF44Q3B,11,7,GYM3,94
10,SCF44QG,1,2,139,72
10,SCF44QLG,1,2,139,P
10,SXRXE,18,12,147,
10,ULFC4TP,4,8,B39,73
10,ZLUN,4,4,CAFÉ,
10,ZQCTEMPP,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
12,EEFGGUQX,2,5,347,85
12,FKFC4H,2,3,114,100
12,FQF44QQY,4,4,216,99
12,GGF11Q18,73,7,147,
12,GMF11Q10,10,10,,
12,GQF11QU3,8,8,LIB,
12,MPF44UQS,3,6,104,93
12,MRF44H,22,9,211,90
12,MXRNE,5,12,139,
12,PGF44Q2C,7,8,GYM1,100
12,ZLUNGG,73,7,CAFÉ,
12,ZQAPEELT,1,13,,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,EEFG4,5,5,126,85
9,FKFC4,1,2,114,80
9,GQF11QLL,15,15,****,35
9,HGF87HQD,5,8,314,96
9,HGF88HQD,5,9,314,96
9,HXRTE,16,12,141,
9,MEF44QG,2,3,208,80
9,MXRCE,12,12,248,
9,PHF44Q3,5,6,B17,85
9,PPF44Q2B,10,6,GYM3,93
9,SHF82H,3,7,231,98
9,SLF44,11,10,228,85
9,SLF44QL,11,10,228,P
9,SXRKE,12,12,211,
9,ZLUN,4,4,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,AUFC4TA,1,4,232,86
11,AUFC8UAT,2,5,204,87
11,EEFGGHTC,4,10,250,90
11,FSFCCU,5,6,113,86
11,FXTSE,78,12,214,
11,GQF11QLC,15,15,****,29
11,HXRTE,85,12,231,
11,MRF44QT,11,9,207,72
11,MXRKE,80,12,214,
11,MXRNE,83,12,126,
11,PGF44Q3C,2,3,GYM1,85
11,SCF84QLT,4,7,139,P
11,SCF84QTF,4,7,139,76
11,SEF88HQ2,1,3,341,91
11,SXRUE,81,12,226,
11,SXRXE,82,12,231,
11,ZLUN,8,8,CAFÉ,
11,ZQCTEDA,1,14,,
11,ZQIGS,1,14,150,
11,ZQISS15X,1,13,****,
11,ZQISSQRA,1,13,****,
11,ZQJUNE19,1,14,,
12,BCF44T,33,4,204,100
12,EEFGGUQV,1,3,335,87
12,FMFGG,3,7,116,80
12,FXTCE,2,12,104,
12,GGF11Q18,64,6,147,
12,GMF11Q8,8,8,,
12,PPF44Q2B,6,4,GYM3,95
12,SHF88U,1,2,327,90
12,SQF44QQY,5,5,233,100
12,ZLUNGG,64,6,CAFÉ,
12,ZQCTESMM,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,EEFG4,6,6,126,83
9,FSFC4H,2,4,115,98
9,GQF11QLL,15,15,****,25
9,HGF87HQD,6,9,316,90
9,HGF88HQD,6,10,316,90
9,HXRTE,16,12,141,
9,MEF44H,2,3,207,92
9,MKF44,1,2,322,88
9,MXRCE,12,12,248,
9,PPF44Q2B,11,7,GYM3,93
9,PPF44Q3B,11,7,GYM3,94
9,SLF44HG,3,5,238,96
9,SLF44QLG,3,5,238,P
9,SXRKE,12,12,211,
9,ZLUN,8,8,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
9,EEFG4QG,7,2,246,86
9,FJFC4H,3,10,124,96
9,GQF11QLL,15,15,****,29
9,HGF87QQD,20,6,323,80
9,HGF88QQD,20,7,323,80
9,HXRTE,16,12,141,
9,MRF44HG,4,4,219,93
9,MXRNE,27,12,313,
9,PHF44Q2,8,9,B17,82
9,PPF44Q3B,16,9,GYM3,95
9,SHF82,2,5,228,89
9,SLF44,2,3,228,83
9,SLF44QL,2,3,228,P
9,SXRKE,12,12,211,
9,ZLUN,8,8,CAFÉ,
9,ZQCTESMM,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,EEFGCUQX,4,8,349,78
11,EEFGGHGC,4,10,250,98
11,FFFCCH,2,6,111,100
11,FXTFE,2,12,114,
11,GGF11Q18,57,5,147,
11,GQF11QLP,15,15,****,27
11,MRF44H,18,7,205,94
11,MXRNE,5,12,139,
11,PPF44Q2G,12,9,GYM2,90
11,PPF44Q3G,12,9,GYM2,95
11,SPF44,3,4,229,83
11,SPF44QL,3,4,229,P
11,SXRPE,2,12,121,
11,ULFC4TP,2,3,B39,92
11,ZLUNGG,57,5,CAFÉ,
11,ZQAPEELG,1,13,,
11,ZQCTEMPP,1,14,,
11,ZQIGS,1,14,150,
11,ZQJUNE18,1,14,,
12,AWF84,4,9,222,85
12,BCF44T,26,8,108,75
12,FJFC4,1,6,124,86
12,GGF11Q18,72,7,147,
12,GMF11Q10,10,10,,
12,GMF11Q23,2,2,,
12,MPF44UQS,2,5,205,78
12,PPF44Q3B,14,8,GYM3,95
12,SDF44HQE,1,4,247,90
12,ZLUNGG,72,7,CAFÉ,
12,ZQCTECWD,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
9,EEFG4H,10,5,349,91
9,FMFC4H,2,6,215,93
9,GQF11QLL,15,15,****,30
9,HGF87QQD,10,9,326,88
9,HGF88QQD,10,10,326,88
9,HXRTE,16,12,141,
9,MEF44H,3,4,214,92
9,MKF44,1,2,322,83
9,MXRCE,12,12,248,
9,PPF44Q2G,4,3,GYM2,100
9,PPF44Q3G,4,3,GYM2,100
9,SLF44QG,5,8,231,89
9,SLF44QLG,5,8,231,P
9,SXRKE,12,12,211,
9,ZLUN,7,7,CAFÉ,
9,ZQCTECWD,1,14,,
9,ZQIGS,1,14,150,
9,ZQJUNE21,1,14,,
11,EEFGGQTC,2,6,250,65
11,EEFGGQTF,2,5,249,65
11,FSFC8,3,3,122,
11,GAF11QZ,85,8,134,
11,HXRTE,85,12,231,
11,MRF43QT,13,10,205,P
11,MRF44QT,13,10,205,65
11,MXRNE,83,12,126,
11,PGF44Q3C,8,9,GYM1,65
11,SDF44QTE,3,7,229,65
11,SHFC6TM,2,4,149,100
11,SLF88QQ2,3,9,146,70
11,SXRKE,85,12,146,
11,ZLUNGA,85,8,CAFÉ,
11,ZQCTESMM,1,14,,
11,ZQISS15X,1,13,****,
11,ZQISSQRA,1,13,****,
11,ZQJUNE19,1,14,,
11,ZQPROBC,1,14,150,
11,AUFC8UAT,3,8,204,87
11,EEFGGHGC,2,6,250,100
11,FSFCCU,1,2,115,73
11,FXTSE,7,12,213,
11,GQF11QLP,15,15,****,27
11,HUF44H,2,7,311,92
11,HXRUE,13,12,125,
11,MRF44H,23,9,208,91
11,MXRNE,27,12,313,
11,PPF44Q2G,7,5,GYM2,100
11,PPF44Q3G,7,5,GYM2,100
11,SPF44,2,3,229,84
11,SPF44QL,2,3,229,P
11,SXRPE,8,12,146,
11,ZLUN,4,4,CAFÉ,
11,ZQCTEDA,1,14,,
11,ZQIGS,1,14,150,
11,ZQJAN19,1,14,,
10,AQF44UVT,1,4,206,96
10,BCF44T,27,9,204,100
10,EEF88H,3,3,346,98
10,EXRCE,14,12,126,
10,FSFC8H,10,8,149,94
10,GQF11QLC,15,15,****,29
10,HUF44UQX,6,10,213,93
10,HXRUE,13,12,125,
10,MRF44HG,9,7,219,95
10,MXRNE,27,12,313,
10,PPF44Q3B,17,9,GYM3,95
10,SCF44H,6,6,138,97
10,SCF44QL,6,6,138,P
10,SXRXE,18,12,147,
10,ZLUN,5,5,CAFÉ,
10,ZQAPHU,1,13,,
10,ZQCTEERT,1,14,,
10,ZQIGS,1,14,150,
10,ZQJUNE20,1,14,,
11,EEFGGUTJ,3,9,B6,70
11,FSFC5,7,6,125,P
11,FSFC6,7,6,125,P
11,FSFC7,7,6,125,P
11,FSFC8,7,6,125,65
11,GAF11QD,44,4,134,
11,GGF11Q18,43,4,147,
11,HXRTE,70,12,214,
11,MEF88QG,2,7,207,75
11,MQF22C,1,2,207,
11,MRF42QTF,2,5,105,P
11,MRF43QTF,2,5,105,P
11,MRF44QTF,2,5,105,65
11,MXRCE,70,12,113,
11,MXRNE,71,12,114,
11,PGF41Q2C,2,3,GYM1,P
11,PGF42Q2C,2,3,GYM1,P
11,PGF43Q3C,2,3,GYM1,P
11,PGF44Q3C,2,3,GYM1,65
11,SDF44QTE,5,10,341,65
11,SEF88QQ2,1,3,341,
11,SXRUE,70,12,223,
11,ULFC4TP,4,8,B39,66
11,ZLUNGWR,4,4,CAFÉ,
11,ZQCTEMPP,1,14,,
11,ZQISS,1,13,****,
11,ZQISS15X,1,13,****,
11,ZQJUNE18,1,14,,
11,ZQPROBC,1,14,150,
12,FSF44UQX,3,9,149,85
12,GMF11Q10,10,10,,
12,GQF11QU2,4,4,LIB,
12,MPF44UQS,2,5,205,88
12,PPF44Q3G,6,4,GYM2,85
12,SBF87UBD,2,6,336,85
12,SBF88UBD,2,7,336,85
12,SQF44QQY,8,8,233,100
12,ZLUNPD3,3,3,CAFÉ,
12,ZQAPFS,1,13,,
12,ZQAPSB,1,13,,
12,ZQCTEMPP,1,14,,
12,ZQIGS,1,14,150,
12,ZQJUNE18,1,14,,
10,EEF84HF,1,2,331,90
10,EEFGGQGF,3,8,249,70
10,FSF44UQX,3,9,149,75
10,FXTSE,3,12,205,
10,GQF11QLP,15,15,****,25
10,HGF88QG,1,5,321,88
10,HUF44,2,7,311,80
10,HXRTE,60,12,213,
10,HXRUE,60,12,219,
10,MRF44,5,3,221,65
10,MXRNE,60,12,104,
10,PPF44Q2G,9,6,GYM2,97
10,PPF44Q3G,8,6,GYM2,100
10,PTF21QQS,1,12,251,P
10,PTF22QQS,1,13,251,P
10,SPF44,8,10,229,79
10,SPF44QL,8,10,229,P
10,SXRPE,60,12,149,
10,ZLUN,4,4,CAFÉ,
10,ZQAPFS,1,13,,
10,ZQCTESMM,1,14,,
10,ZQELLFOR,1,13,****,
10,ZQIGS,1,14,150,
10,ZQJUNE18,1,14,,
10,EEF84QF,2,5,334B,83
10,EEF88,4,4,349,74
10,FSF44UQX,1,2,123,85
10,FXTSE,3,12,205,
10,GQF11QLC,15,15,****,28
