Grade,Course,Section,Period,Room,Mark1
9,MRF44,4,3,205,75
9,HGF88HGD,5,3,314,91
10,ESFG4QFA,1,3,334B,65
9,HGF88HGD,5,3,314,93
12,SDF88TV,2,3,206,93
11,EEFGGUQJ,1,3,B6,88
11,MRF44HG,3,3,107,95
9,HGF88HQD,1,3,321,96
10,EEFGGHFT,1,3,103,93
10,EEFGGHF,1,3,103,97
12,MCF87UBD,1,3,203,89
9,HGF87HQD,3,3,213,90
10,BCF44T,22,3,204,100
10,PPF44Q3G,3,3,GYM2,100
11,FMFCCH,1,3,111,95
10,SCF44QG,2,3,139,72
10,HUF44QG,2,3,316,75
12,PPF44Q3B,5,3,GYM3,90
12,PWF44Q2B,1,3,POOL,90
10,ESFG4QFA,1,3,334B,65
12,FMF44UQX,2,3,116,90
12,PGF44Q2C,2,3,GYM1,95
12,PWF44Q3G,1,3,POOL,85
9,PPF44Q2G,4,3,GYM2,90
9,PPF44Q3G,3,3,GYM2,70
11,SCF84QQF,1,3,238,65
10,FMFC8,1,3,215,65
11,MRF44,4,3,205,78
11,MPF44UQJ,1,3,219,80
9,MRF44,5,3,221,84
9,ESFG8QF,1,3,334B,65
11,MRF44QG,2,3,104,75
9,HGF84QF,1,3,336,82
9,AWF84,1,3,222,86
12,MKFCCTC,1,3,106,70
10,MKFC4TC,1,3,108,99
11,MPF44UQJ,1,3,219,65
10,SCF44,4,3,138,80
9,FMFC8H,1,3,215,97
10,FLFC8H,1,3,121,90
9,MEF44H,2,3,207,100
9,HGF88QGD,5,3,314,80
10,FSFCCU,2,3,123,92
11,EEFGGUQF,1,3,330,90
12,SHFCATM,1,3,327,80
12,MCF87UBD,1,3,203,98
9,HGF88HGD,5,3,314,96
9,HGF84QF,1,3,336,73
12,AUFC8UAT,1,3,232,100
12,ANF44X,1,3,B7,88
12,MPF44UQJ,1,3,219,97
10,FMFC8,1,3,215,85
12,MKF44Q3Y,3,3,319,100
12,PGF44Q2C,2,3,GYM1,95
11,SPF44H,2,3,229,92
11,SDF84UVT,1,3,332,95
9,FMFC8,1,3,215,65
10,EEF88,2,3,126,88
9,HGF87QQD,3,3,213,74
9,SLF44H,3,3,247,90
9,HGF88QGD,5,3,314,84
9,PHF44Q2,2,3,B17,65
9,PPF44Q3B,5,3,GYM3,70
11,ULFC4TP,2,3,B39,85
10,MRF44,4,3,205,70
10,HUF44UQX,2,3,333,90
10,MRF44HG,3,3,107,92
10,FMFC8H,1,3,215,98
9,HGF88XHD,1,3,325,93
11,MRF44QG,2,3,104,87
10,MRF44,5,3,221,78
12,BCF44T,22,3,204,100
12,PWF44Q3G,1,3,POOL,95
11,FMFCC,1,3,111,86
10,MRF44QG,3,3,107,89
12,HBF44X,1,3,311,84
12,SDF88TV,2,3,206,96
9,HGF88QQD,7,3,313,71
12,MKFCCTC,1,3,106,83
10,HUF44QQB,1,3,315,68
12,SPF44,3,4,229,65
11,PGF44Q2C,3,4,GYM1,95
11,UAF88H3,3,4,235,100
12,FJFCCU,2,4,124,88
10,HGFCCHQ3,1,4,326,90
10,PPF44Q2G,6,4,GYM2,88
9,HGF87QQD,8,4,341,80
11,EEFCBQGD,1,4,350,66
11,EEF88QG,5,4,346,70
11,HUF44,1,4,321,75
9,PPF44Q2G,5,4,GYM2,65
9,UAF44Q3,3,4,235,65
11,PGF44Q2C,3,4,GYM1,95
11,UAF88H3,3,4,235,100
9,MEF88QW,1,4,207,87
12,FSFCCH,4,4,125,90
12,EEFGGUGF,1,4,330,92
9,HUF44,1,4,321,70
12,PPF44Q2G,6,4,GYM2,87
12,PQF44Q2Y,4,4,251,100
12,PQF44Q3Y,4,4,251,100
9,HGF88QQD,3,4,213,83
11,EEFGGUQV,2,4,335,87
11,AWF84H,2,4,222,90
12,PPF44Q3G,6,4,GYM2,80
9,FSFC4H,8,4,122,92
9,MEF44QT,3,4,105,75
12,ULFCCTP,1,4,B39,94
9,HGFCCQQ3,1,4,326,65
9,PHF44Q2,3,4,B17,83
9,PPF44Q2G,6,4,GYM2,100
9,PPF44Q3G,6,4,GYM2,98
10,FSFC8H,5,4,113,92
9,EEFGCHF,1,4,347,92
9,MRF44QG,4,4,219,85
9,HGF88QQD,3,4,213,83
9,PHF44H2,3,4,B17,96
9,PPF44Q3G,6,4,GYM2,100
9,EEFGCQF,1,4,347,65
12,PPF44Q2G,5,4,GYM2,97
12,PPF44Q3G,5,4,GYM2,95
10,AQF44UVT,1,4,206,80
12,HQF44QQY,4,4,317,99
11,MRF44,9,4,211,85
11,EEFGGUTJ,1,4,B6,77
11,PPF44Q3G,5,4,GYM2,95
11,UAF88H2,3,4,235,98
11,PPF44Q3G,6,4,GYM2,85
11,SCF88QQ2,1,4,138,77
9,MRF44,7,4,223,65
11,PGF44Q3C,3,4,GYM1,95
11,UAF88H2,3,4,235,90
10,EEFCBQGD,1,4,350,65
9,MCF88UBD,1,4,203,94
9,SCF84QGF,1,4,139,74
9,HGF87QQD,8,4,341,65
10,HUF44,1,4,321,75
11,EEFGGUGF,1,4,330,77
12,AWF84,2,4,222,85
9,HGF87QTD,20,4,313,85
10,SCF84QTF,1,4,139,69
11,SHF86H,1,4,248,100
9,EEFG4QG,3,4,336,88
10,HFF44,1,4,325,81
10,MRF44H,8,4,107,99
9,FSFC8H,5,4,113,90
9,HGF87QQD,8,4,341,88
9,EEF88QT,5,4,346,65
11,BCF44T,23,4,204,70
11,PPF44Q3B,6,4,GYM3,70
12,HRF44XA,1,4,225,86
9,FSFC4H,2,4,115,99
10,MRF44,9,4,211,65
9,PHF44H3,3,4,B17,90
9,PPF44Q2B,6,4,GYM3,70
11,SHF86H,1,4,248,100
9,MRF44,10,4,221,89
9,FSFC8H,5,4,113,96
11,SHFC6TM,2,4,149,98
9,MEF44,3,4,214,75
10,SHFC6TM,2,4,149,98
11,EEFGGUTJ,1,4,B6,75
10,FSFC8,5,4,113,87
11,MQF44QGF,1,4,106,82
12,HRF44XA,1,4,225,99
10,EEF88HG,5,4,346,90
9,HQFC4TH,1,4,316,83
9,HGF87QGD,2,4,324,88
11,SCF84QTF,1,4,139,66
12,FQF44QQY,4,4,216,88
11,PGF44Q2C,3,4,GYM1,65
11,UAF88Q3,3,4,235,79
11,ULFCCTP,1,4,B39,71
11,HGFCCQQ2,1,4,326,75
10,HGFCCQQ3,1,4,326,70
12,HRF44XA,1,4,225,85
10,HQFC4TH,1,4,316,97
11,AQF44UVT,1,4,206,90
10,MEF88HW,1,4,207,90
11,MRF44QTF,1,4,205,72
9,PPF44Q2B,6,4,GYM3,80
9,UAF44H3,3,4,235,95
11,EEFGGQGC,1,4,146,80
10,SHFC6TM,2,4,149,98
11,SHF86H,1,4,248,100
9,PHF44H2,3,4,B17,94
9,PPF44Q3G,5,4,GYM2,88
9,EEFGGHF,2,4,103,93
9,MEF44HG,3,4,105,98
11,SDF44HQE,1,4,247,99
9,PPF44Q3G,6,4,GYM2,100
9,UAF44H2,3,4,235,99
9,HGF87HGD,2,4,324,98
9,HFF44,1,4,325,65
10,HUF44UQX,3,4,333,90
9,SCF84HGF,1,4,139,93
12,HTF44UQX,1,4,334A,98
9,PHF44H3,3,4,B17,92
9,PPF44Q2G,5,4,GYM2,100
10,AUFC4TA,1,4,232,100
12,HRF44XA,1,4,225,86
11,EEFCBQGD,1,4,350,65
10,HFF44,1,4,325,69
11,EEFGGQGC,1,4,146,72
10,HFF44UQX,1,4,315,85
10,EEF88H,4,4,349,92
9,HGF88QQD,3,4,213,71
12,EQF44QQY,4,4,328,95
10,HFF44UQX,1,4,315,88
11,EEFGGHGC,1,4,146,94
10,PPF44Q2B,6,4,GYM3,70
10,EEF88,4,4,349,70
9,HGF87QQD,8,4,341,70
12,FMFCC,2,4,111,71
11,PPF44Q2B,6,4,GYM3,90
11,PPF44Q3B,6,4,GYM3,90
10,MRF44HG,4,4,219,93
9,AWF84,2,4,222,65
9,BCF44T,23,4,204,80
9,HGFCCQQ3,1,4,326,70
9,ESFG4QFB,1,4,334B,65
9,EEFGGHF,2,4,103,98
9,HGF87QGD,2,4,324,88
12,HTF44UQX,1,4,334A,97
9,FSFC4,2,4,115,81
12,EEFGCQF,1,4,347,70
9,MRF44QGF,1,4,205,66
10,SHFC6TM,2,4,149,98
9,HGF88QQD,3,4,213,65
10,MRF44QG,4,4,219,88
11,SHF86H,1,4,248,100
9,MEF44,3,4,214,65
9,EEFG4QT,3,4,336,86
10,HGFCCQQ2,1,4,326,72
10,PPF44Q3B,6,4,GYM3,70
11,HRF44XA,1,4,225,66
10,HFF44,1,4,325,81
9,EEFG4,2,4,250,70
10,SCF84QTF,1,4,139,66
12,EEFGGUQV,2,4,335,95
11,SCF88QQ2,1,4,138,72
11,UAF88Q3,3,4,235,81
10,MRF44QGF,1,4,205,72
10,HQFC4TH,1,4,316,68
10,MRF44,8,4,107,88
11,EEFGGUGF,1,4,330,74
12,MRF44HGF,1,4,205,92
10,HGFCCQQ2,1,4,326,65
12,FLFGGH,2,4,121,97
11,FSFCC,4,4,125,88
9,HGF87QQD,8,4,341,88
11,FJFCCU,2,4,124,66
12,EEFGGHGC,1,4,146,97
9,EEFG4QG,3,4,336,80
9,EEF88QG,5,4,346,65
12,EEFGGUQV,2,4,335,92
10,HFF44UQX,1,4,315,79
9,HUF43QGD,1,4,323,65
10,SHFC6TM,2,4,149,98
11,FSFCC,4,4,125,65
11,MRF44,7,4,223,65
10,EEF88QT,5,4,346,65
9,EEFG4,2,4,250,86
11,SCF88QQ2,1,4,138,65
11,UAF88H3,3,4,235,92
11,FSFC8,5,4,113,75
10,MRF44,10,4,221,65
12,SBF88UBD,1,4,338,90
11,EEFGGHGC,1,4,146,95
11,SDF44HQE,1,4,247,95
9,EEFGGQF,2,4,103,85
9,EEFGGQF,2,4,103,75
11,AUFC4TA,1,4,232,100
11,PGF44Q2C,3,4,GYM1,90
11,SCF88QQ3,1,4,138,85
12,EEFGCUQX,2,4,348,73
10,SHFC6TM,2,4,149,98
12,ULFCCTP,1,4,B39,68
10,MEF88QW,1,4,207,80
9,FSFC4,8,4,122,85
10,EEFGGUTF,1,4,330,65
11,EEFGGHGC,1,4,146,98
9,HGFCCQQ3,1,4,326,65
12,PGF44Q3C,3,4,GYM1,85
10,FSFC8,5,4,113,84
9,EEFG4,2,4,250,72
12,EQF44QQY,4,4,328,95
10,EEFGGUTF,1,4,330,65
9,FSFC4,2,4,115,71
9,EEFGGHF,2,4,103,95
10,HUF43QGD,1,4,323,70
12,EEFGGQQF,1,4,249,80
11,EEFGGUQV,2,4,335,80
9,ESFG4QFB,1,4,334B,70
9,MRF44QG,5,4,104,85
9,EEFGGQFW,2,4,103,80
10,MRF44QG,4,4,219,80
12,EEFGGUGJ,1,4,B6,87
9,FSFC4H,2,4,115,95
9,MRF44QGF,1,4,205,68
10,BCF44T,23,4,204,70
10,PPF44Q3G,5,4,GYM2,92
9,HGF87HQD,8,4,341,91
12,SHF88U,2,4,327,95
9,HGF87QGD,2,4,324,66
10,SHFC6TM,2,4,149,100
9,PPF44Q2B,6,4,GYM3,70
9,UAF44Q3,3,4,235,80
12,HGF87QQD,8,4,341,65
9,EEFG4,2,4,250,78
9,ESFG4QFB,1,4,334B,65
10,FLFCCU,2,4,121,65
9,EEFG4,2,4,250,67
9,HGF87QGD,20,4,313,76
9,FSFC8H,5,4,113,98
9,HGFCCQQ2,1,4,326,70
9,UAF44Q3,3,4,235,74
11,PPF44Q3G,5,4,GYM2,90
11,SCF88HQ2,1,4,138,92
11,SHF86H,1,4,248,100
11,HUF43QTD,1,4,323,65
11,MRF44,10,4,221,65
10,EEF88HG,5,4,346,91
12,SHF86H,1,4,248,100
9,FSFC4H,8,4,122,95
11,EEFGGUGF,1,4,330,93
9,EEFG8QF,1,4,334B,75
12,SBF88UBD,1,4,338,72
9,PPF44Q2G,5,4,GYM2,85
9,UAF44H3,3,4,235,100
9,MEF44QG,3,4,105,89
11,HGFCCQQ2,1,4,326,75
11,SCF88QQ3,1,4,138,65
12,HTF44UQX,1,4,334A,88
10,HQFC4TH,1,4,316,89
10,SHFC6TM,2,4,149,100
9,PPF44Q2G,6,4,GYM2,100
9,PPF44Q3G,5,4,GYM2,89
9,EEFG4H,2,4,250,96
12,PGF44Q3C,3,4,GYM1,90
12,SCF88QQ2,1,4,138,76
11,EEF88QW,1,4,246,65
9,FKFC4H,3,4,114,98
10,FSFC4,8,4,122,65
10,EEF88QT,5,4,346,65
11,EEFGGUQV,2,4,335,90
10,HFF44UQX,1,4,315,86
9,HGF87QWD,1,4,307,80
10,EEF88QG,5,4,346,80
10,HGFCCQQ2,1,4,326,80
10,PPF44Q3G,5,4,GYM2,81
11,EEFCBQGD,1,4,350,68
12,ULFCCTP,1,4,B39,92
12,PGF44Q2C,3,4,GYM1,75
12,PQF44Q3Y,4,4,251,100
11,EEF88QW,1,4,246,75
9,EEFGGHF,2,4,103,90
11,MRF44QWF,1,4,208,65
11,MRF44,7,4,223,81
12,MQF44QGF,1,4,106,65
9,EEFGCQF,1,4,347,86
12,SHF86H,1,4,248,100
9,PPF44Q2G,6,4,GYM2,90
9,UAF88H3,3,4,235,92
11,EEFGGUTJ,1,4,B6,80
9,HGF88HQD,3,4,213,90
9,HGF87QQD,8,4,341,77
10,PPF44Q2G,5,4,GYM2,82
10,UAF44H3,3,4,235,96
9,EEFGGHF,2,4,103,96
12,BCF44T,33,4,204,95
12,PPF44Q2B,6,4,GYM3,80
10,EEF88HW,1,4,246,90
12,MCF88UBD,1,4,203,83
10,MRF44H,8,4,107,93
9,MRF44QG,4,4,219,88
10,EEFGGUQV,2,4,335,85
9,EEFG4QG,3,4,336,85
11,SCF88QQ2,1,4,138,85
11,UAF88H3,3,4,235,97
11,EEFGCQH,1,4,331,80
9,HGF87HGD,2,4,324,100
12,PPF44Q2B,6,4,GYM3,90
11,FJFCCU,2,4,124,84
12,EQF44QQY,4,4,328,100
10,AQF44UVT,1,4,206,94
12,ULFCCTP,1,4,B39,97
10,PGF44Q2C,3,4,GYM1,80
10,PPF44Q3B,6,4,GYM3,80
12,FQF44QQY,4,4,216,83
12,SBF88UBD,1,4,338,83
12,EEFGGUQV,2,4,335,93
9,MEF44,3,4,214,65
9,AWF84,2,4,222,80
9,EEFG4HG,3,4,336,90
9,EEFG8QFW,1,4,334B,65
9,EEFG4HG,3,4,336,91
11,SPF44H,3,4,229,92
9,MEF44HG,3,4,105,91
12,FJFCCU,2,4,124,90
10,AQF44UVT,1,4,206,93
12,MCF88UBD,1,4,203,80
10,EEF88,4,4,349,65
10,EEF88HT,5,4,346,90
9,MEF44,3,4,214,88
10,HUF44UQX,3,4,333,100
12,EEFGCUQX,2,4,348,88
9,MRF44,9,4,211,85
10,BCF44T,23,4,204,100
10,PPF44Q3G,5,4,GYM2,89
9,MRF44H,7,4,223,91
9,HGF88HQD,3,4,213,90
12,BCF44T,23,4,204,90
12,PQF44Q3Y,4,4,251,100
9,MRF44,7,4,223,80
10,EEF88QG,5,4,346,84
9,EEFG4QG,3,4,336,80
9,HFF44,1,4,325,65
10,HUF44,1,4,321,83
11,FLFCCU,2,4,121,75
10,EEFGGHF,2,4,103,95
12,BCF44T,23,4,204,95
12,PPF44Q3B,6,4,GYM3,65
12,FQF44QQY,4,4,216,91
9,ESFG4QFB,1,4,334B,65
11,FJFCCU,2,4,124,92
12,MCF88UBD,1,4,203,97
10,EEF88H,4,4,349,99
11,SPF44H,3,4,229,92
11,PPF44Q2B,6,4,GYM3,90
11,PPF44Q3B,6,4,GYM3,90
9,HUF44,1,4,321,87
9,EEFGCQF,1,4,347,85
9,EEFGGHFT,2,4,103,96
12,FJFCCU,2,4,124,97
12,BCF44T,23,4,204,95
12,PGF44Q3C,3,4,GYM1,95
10,AUFC4TA,1,4,232,100
12,SBF88UBD,1,4,338,86
11,FMFCCH,2,4,111,99
10,HUF44,1,4,321,87
10,EEFGGQQF,1,4,249,82
11,SPF44,3,4,229,77
11,EEFGCQH,1,4,331,80
11,SPF44,3,4,229,89
9,MEF44HG,3,4,105,97
10,MRF44,7,4,223,67
11,EEFGCHH,1,4,331,90
9,HGF87QTD,2,4,324,78
9,HGF88QQD,3,4,213,74
10,HUF44,1,4,321,80
11,SDF44HQE,1,4,247,97
11,EEFGGUQV,2,4,335,85
12,PGF44Q2C,3,4,GYM1,95
12,FQF44QQY,4,4,216,99
9,EEFG4QT,3,4,336,80
10,SHFC6TM,2,4,149,98
10,HUF44UQX,3,4,333,100
9,MEF44QT,3,4,105,65
10,MKFC4TC,2,4,108,91
11,MRF44H,8,4,107,95
12,PGF44Q2C,3,4,GYM1,90
12,PGF44Q3C,3,4,GYM1,90
12,PGF44Q2C,3,4,GYM1,95
12,PGF44Q3C,3,4,GYM1,95
10,MRF44,9,4,211,65
11,MQF44QGF,1,4,106,87
9,HGF87QQD,8,4,341,84
11,FMFCCH,2,4,111,94
9,MEF44QG,3,4,105,86
11,PGF44Q2C,3,4,GYM1,90
11,PGF44Q3C,3,4,GYM1,90
11,EEFGGHQF,1,4,249,92
11,MRF44H,9,4,211,92
12,AQF44QQY,4,4,216,84
10,EEF88H,4,4,349,96
12,SDF44HQE,1,4,247,99
12,PQF44Q2Y,4,4,251,100
12,PQF44Q3Y,4,4,251,100
9,HFF44H,1,4,325,97
11,MRF44QG,4,4,219,82
12,MCF88UBD,1,4,203,88
10,HGFCCQQ3,1,4,326,70
10,UAF44Q2,3,4,235,72
12,EEFGGUGF,1,4,330,87
11,EEFGCQH,1,4,331,75
10,SHFC6TM,2,4,149,100
11,PHF44Q2,3,4,B17,65
10,MRF44H,8,4,107,95
9,MEF44QG,3,4,105,65
11,MRF44QTF,1,4,205,80
12,AWF84H,2,4,222,100
9,MRF44,10,4,221,72
12,MQF44QQY,4,4,204A,100
10,AQF44UVT,1,4,206,87
12,FMFGG,2,4,111,88
12,SHF88U,2,4,327,85
9,MRF44QGF,1,4,205,66
9,PGF44Q3C,3,4,GYM1,75
9,PHF44Q2,3,4,B17,65
10,AUFC4TA,1,4,232,96
12,SPF44H,3,4,229,90
9,PGF44Q3C,3,4,GYM1,70
9,SCF88QQ2,1,4,138,71
9,PPF44Q3G,5,4,GYM2,67
9,UAF44H2,3,4,235,93
10,AQF44UVT,1,4,206,82
11,SDF44HQE,1,4,247,90
10,HFF44,1,4,325,68
12,EEFGCUQX,2,4,348,96
12,HRF44XA,1,4,225,90
9,HGF87HQD,8,4,341,93
10,HFF44,1,4,325,72
12,AQF44UVT,1,4,206,82
9,HGF87HQD,8,4,341,92
10,HFF44UQX,1,4,315,75
12,FMFGG,2,4,111,89
9,HGF87QWD,1,4,307,80
11,EEFGGQTC,1,4,146,80
9,MRF44,10,4,221,85
9,HGF87QGD,20,4,313,86
12,BCF44T,33,4,204,100
11,EEFGGQQF,1,4,249,65
12,ULFCCTP,1,4,B39,90
12,PGF44Q2C,3,4,GYM1,100
9,PPF44Q2G,6,4,GYM2,100
9,UAF44Q3,3,4,235,87
11,FJFCCU,2,4,124,71
10,MRF44,7,4,223,75
12,PGF44Q2C,3,4,GYM1,95
12,PGF44Q3C,3,4,GYM1,100
10,MRF44H,8,4,107,93
12,FJFCCU,2,4,124,77
12,FQF44QQY,4,4,216,99
12,EEFGGUQV,2,4,335,83
10,FSFC8H,5,4,113,100
9,PHF44H2,3,4,B17,96
9,PPF44Q3B,6,4,GYM3,90
10,HQFC4TH,1,4,316,88
10,MRF44,10,4,221,65
9,HGFCCQQ3,1,4,326,65
10,EEF88QG,5,4,346,86
11,SPF44,3,4,229,84
9,EEFG4QG,3,4,336,65
12,SPF44,3,4,229,82
10,EEF88,4,4,349,70
10,MKFC4TC,2,4,108,94
11,EEFGCUQX,2,4,348,99
12,MRF44QGF,1,4,205,83
12,HTF44UQX,1,4,334A,99
9,AWF84H,2,4,222,100
9,MRF44QGF,1,4,205,69
10,PPF44Q2G,5,4,GYM2,88
10,PPF44Q3G,6,4,GYM2,95
10,HUF44UQX,3,4,333,98
12,HTF44UQX,1,4,334A,98
12,EEFGGHGC,1,4,146,90
10,FSFCC,4,4,125,70
12,ULFCCTP,1,4,B39,90
12,MQF44QGF,1,4,106,74
10,EEF88H,4,4,349,92
11,PPF44Q3B,6,4,GYM3,85
12,FMFCC,2,4,111,67
9,MEF44,3,4,214,75
11,FSFCC,4,4,125,85
ST,AWF84H,2,4,222,100
12,SCF88QQ3,1,4,138,85
12,UAF88H2,3,4,235,90
11,PGF44Q2C,3,4,GYM1,80
11,PGF44Q3C,3,4,GYM1,80
10,HFF44UQX,1,4,315,81
12,EEFGGUGF,1,4,330,65
11,AUFC4TA,1,4,232,65
9,HGF87HWD,1,4,307,90
12,HTF44UQX,1,4,334A,92
11,EEFGGUTJ,1,4,B6,83
11,EEFGCUQX,2,4,348,85
11,EEF88QW,1,4,246,75
12,SHF88U,2,4,327,85
10,MKFC4TC,2,4,108,86
9,EEFG4H,2,4,250,90
10,HUF43QGD,1,4,323,82
11,PPF44Q3G,5,4,GYM2,85
11,SCF88QQ2,1,4,138,88
9,FSFC8,5,4,113,84
10,HQFC4TH,1,4,316,82
9,MEF44,3,4,214,75
11,MRF44QTF,1,4,205,71
9,AWF84,2,4,222,75
9,HGF87HGD,2,4,324,95
12,MCF88UBD,1,4,203,88
11,FLFCCU,2,4,121,99
11,FJFCCU,2,4,124,87
9,HGF87QQD,8,4,341,65
9,MRF44QG,5,4,104,88
10,HUF44,1,4,321,85
9,FSFC4,2,4,115,76
9,EEFG4H,2,4,250,93
11,MRF44,8,4,107,68
11,EEFGGUTJ,1,4,B6,65
11,EEFGGQQF,1,4,249,83
10,HQFC4TH,1,4,316,77
9,FSFC4,8,4,122,65
9,HFF44,1,4,325,65
9,HFF44,1,4,325,86
12,MRF44QWF,1,4,208,87
10,EEF88,4,4,349,65
12,EQF44QQY,4,4,328,100
12,FJFCCU,2,4,124,80
10,EEF88H,4,4,349,98
11,FJFCCU,2,4,124,90
10,HFF44H,1,4,325,94
12,EEFGCQH,1,4,331,80
12,MCF88UBD,1,4,203,95
11,MQF44QTF,1,4,106,72
9,FSFC8H,5,4,113,100
10,HQFC4TH,1,4,316,89
9,FSFC8,5,4,113,65
12,PPF44Q3G,6,4,GYM2,98
10,PPF44Q3G,6,4,GYM2,98
10,UAF44H2,3,4,235,90
11,PGF44Q3C,3,4,GYM1,95
11,UAF44H2,3,4,235,93
11,EEFGGQQF,1,4,249,76
11,MRF44QT,4,4,219,70
12,SBF88UBD,1,4,338,88
11,PPF44Q2G,6,4,GYM2,98
11,SCF88QQ3,1,4,138,70
10,FSFCC,4,4,125,88
9,EEFGGHF,2,4,103,95
11,AWF84H,2,4,222,100
11,MQF44HGF,1,4,106,90
9,FKFC4,3,4,114,65
11,FLFCCU,2,4,121,70
9,EEFG4,2,4,250,84
11,SDF44HQE,1,4,247,99
12,FMF44UQX,3,4,215,86
11,EEFGGUQV,2,4,335,80
12,HTF44UQX,1,4,334A,90
9,MRF44QGF,1,4,205,67
9,HGF87QGD,20,4,313,81
12,EEFGGUGJ,1,4,B6,92
11,FSFCC,4,4,125,65
10,BCF44T,33,4,204,100
10,PPF44Q2B,6,4,GYM3,95
9,EEFG4,2,4,250,67
9,MEF44H,3,4,214,92
11,HGFCCQQ2,1,4,326,77
11,PPF44Q3G,5,4,GYM2,65
12,SHFC6TM,2,4,149,100
12,FMFGG,2,4,111,83
12,MRF44,7,4,223,73
11,MRF44,8,4,107,82
12,MQF44QGF,1,4,106,77
10,HFF44UQX,1,4,315,89
12,SBF88UBD,1,4,338,85
11,EEFGCHH,1,4,331,90
9,FSFC4H,8,4,122,90
9,PHF44H2,3,4,B17,92
9,PPF44Q3G,5,4,GYM2,95
10,HUF44,1,4,321,87
9,EEF88,4,4,349,65
9,PPF44Q2G,6,4,GYM2,97
9,PPF44Q3G,6,4,GYM2,95
9,HFF44,1,4,325,66
10,EEF88H,4,4,349,98
11,PPF44Q2G,6,4,GYM2,85
11,PPF44Q3G,6,4,GYM2,82
11,EEFGGUTJ,1,4,B6,93
9,EEFG4,2,4,250,65
11,EEF88QW,1,4,246,83
11,PPF44Q2B,6,4,GYM3,65
11,SCF88QQ3,1,4,138,65
10,HQFC4TH,1,4,316,89
10,BCF44T,33,4,204,100
10,PGF44Q2C,3,4,GYM1,95
9,HGF88HQD,3,4,213,92
11,AWF84,2,4,222,84
11,EEFGGUQV,2,4,335,86
11,PPF44Q2G,6,4,GYM2,95
11,PPF44Q3G,5,4,GYM2,88
9,FSFC4H,2,4,115,100
10,SCF84QTF,1,4,139,73
11,BCF44T,33,4,204,90
11,PPF44Q2G,6,4,GYM2,90
9,UAF44Q2,3,4,235,66
12,EEFGGUTF,1,4,330,65
11,SHF86H,1,4,248,100
9,HGF87QQD,8,4,341,83
10,MEF88QW,1,4,207,84
10,MKFC4TC,2,4,108,93
12,UAF44H2,3,4,235,96
12,UAF44H3,3,4,235,96
12,EEFGGUQV,2,4,335,65
9,HGF87QGD,20,4,313,85
9,MRF44QG,4,4,219,65
11,FSFCCH,4,4,125,90
10,MRF44QG,4,4,219,65
9,HGFCCQQ2,1,4,326,85
9,PPF44Q3G,5,4,GYM2,85
10,HQFC4TH,1,4,316,80
11,EEFGGUQV,2,4,335,96
12,HTF44UQX,1,4,334A,99
11,EEFGGHQF,1,4,249,92
10,EEFGGQGC,1,4,146,70
9,EEF88QT,5,4,346,65
12,FLFCCU,2,4,121,95
9,HGFCCQQ3,1,4,326,65
9,PPF44Q2B,6,4,GYM3,65
9,MRF44,8,4,107,65
11,EEFGGUQV,2,4,335,80
11,SBF88UBD,1,4,338,76
9,PPF44Q2G,6,4,GYM2,87
9,PPF44Q3G,6,4,GYM2,85
11,SHF86H,1,4,248,100
12,SHF86H,1,4,248,100
9,EEFG4QT,3,4,336,79
12,BCF44T,23,4,204,65
12,PPF44Q3B,6,4,GYM3,70
12,EEFGGUTJ,1,4,B6,87
12,EEFGCUQX,2,4,348,99
10,MRF44QWF,1,4,208,77
10,HQFC4TH,1,4,316,87
12,PPF44Q2B,6,4,GYM3,65
9,FKFC4,3,4,114,65
11,EEF88QG,5,4,346,78
10,HUF44UQX,3,4,333,93
9,HGF87QWD,1,4,307,75
9,FKFC4H,3,4,114,97
10,AUFC4TA,1,4,232,98
9,HGFCCQQ2,1,4,326,75
9,UAF44Q3,3,4,235,71
12,HGFCCHQ3,1,4,326,95
12,PPF44Q2G,5,4,GYM2,85
11,EEFGGQQF,1,4,249,70
12,FMFGGH,2,4,111,92
11,EEFGGUGF,1,4,330,88
9,MEF44QT,3,4,105,88
9,HGF87HQD,8,4,341,90
12,MRF44QWF,1,4,208,79
9,SHFC6TM,2,4,149,100
12,EEF88QW,1,4,246,85
9,FSFC4,8,4,122,78
10,HUF43QTD,1,4,323,83
11,EEFGGUGF,1,4,330,94
12,EEFGCHH,1,4,331,90
9,HGFCCQQ3,1,4,326,70
9,PPF44Q2B,6,4,GYM3,70
9,FSFC4H,8,4,122,94
11,EEFGCUQX,2,4,348,84
11,MRF44,8,4,107,82
11,EEFGGQQF,1,4,249,85
9,MEF44H,3,4,214,90
9,HGF87QGD,2,4,324,82
12,SHF88U,2,4,327,85
9,HUF44,1,4,321,87
10,EEFGGUGJ,1,4,B6,67
9,EEFG8HF,1,4,334B,93
10,HUF44H,1,4,321,90
11,SPF44H,3,4,229,92
9,PPF44Q2G,5,4,GYM2,100
9,UAF44H3,3,4,235,99
11,AUFC4TA,1,4,232,95
9,MRF44H,8,4,107,93
9,MEF44,3,4,214,75
9,MEF44HG,3,4,105,97
11,PPF44Q3B,6,4,GYM3,70
11,SCF88QQ2,1,4,138,65
10,MRF44QG,4,4,219,70
12,EEFGGUGJ,1,4,B6,92
9,EEFGGQFT,2,4,103,80
11,EEFGGUTJ,1,4,B6,65
